STATION_NU,PROV_TERR_,LATITUDE,LONGITUDE,node_id,reach_id
10LA002,NT,66.787437438964800,-133.089645385741000,82214000080081,82214000081
10LB003,NT,67.449996948242200,-130.899993896484000,82215000130321,82215000131
10LD004,NT,66.400833129882700,-128.259719848633000,82216000030641,82216000031
10KD006,NT,66.193061828613200,-128.901107788085000,82217000010721,82217000011
10KD008,NT,65.721107482910100,-128.782775878905000,82217000060421,82217000061
10KD002,NT,66.183326721191400,-129.041671752930000,82217000070151,82217000071
10KD004,NT,66.112220764160100,-129.275283813476000,82217000080511,82217000081
10KC901,NT,65.683326721191400,-128.916671752930000,82218000010531,82218000011
10KC001,NT,65.229438781738200,-128.563323974609000,82218000090321,82218000091
10KD007,NT,65.672782897949200,-128.770553588866000,82219000010211,82219000011
10KB901,NT,65.633331298828000,-128.800003051758000,82219000260661,82219000261
10KB001,NT,65.295326232910100,-127.683357238770000,82219000350211,82219000351
10JC001,NT,64.908332824707000,-125.591667175292000,82221000010141,82221000011
10JC003,NT,65.128417968750000,-123.550918579102000,82221000080591,82221000081
10HC006,NT,63.900279998779200,-123.322776794434000,82222000030033,82222000033
10JB001,NT,64.563140869140500,-121.743110656737000,82224000120541,82224000121
10JD001,NT,66.858329772949200,-121.265281677245000,82226400010131,82226400011
10HA004,NT,64.133827209472600,-128.211593627930000,82232000170271,82232000171
10HA003,NT,64.160560607910100,-128.299163818359000,82232000370351,82232000371
10HB001,NT,64.183326721191400,-124.666671752930000,82234000030111,82234000031
10HB005,NT,63.923500061035100,-125.296562194824000,82234000070541,82234000071
10HB004,NT,62.765560150146400,-126.692222595215000,82234000460401,82234000461
10HB002,NT,64.018058776855400,-124.423606872559000,82235000030391,82235000031
10HC002,NT,63.973609924316300,-124.266670227050000,82235000040471,82235000041
10HC001,NT,63.266109466552600,-123.597221374512000,82235000110221,82235000111
10HC005,NT,63.928058624267500,-124.065559387207000,82235000170101,82235000171
10GB001,NT,62.652778625488300,-122.905830383300000,82236000040441,82236000041
10GB006,NT,62.650058746337800,-122.899246215820000,82236000040461,82236000041
10GB002,NT,62.267219543457000,-123.352218627930000,82237000070241,82237000071
10GA001,NT,62.479721069335900,-123.433059692382000,82237000090201,82237000091
10GC006,NT,62.137779235839800,-122.536666870117000,82239000040241,82239000041
10GC001,NT,61.868438720703000,-121.358886718750000,82239000080791,82239000081
10GC004,NT,61.866668701171900,-121.333328247070000,82239000080871,82239000081
10ED002,NT,61.742668151855400,-121.227859497070000,82241000020241,82241000021
10ED005,NT,61.424999237060400,-121.625000000000000,82241000060481,82241000061
10ED008,NT,61.118061065673800,-122.859718322754000,82241000130271,82241000131
10EC004,NT,61.041530609130900,-123.402717590332000,82242100010251,82242100011
10EC001,NT,61.263328552246100,-124.069717407227000,82242100050401,82242100051
10EA003,NT,61.529968261718800,-125.410751342772000,82242400010221,82242400011
10EB001,NT,61.636108398437500,-125.797027587890000,82242700030251,82242700031
10ED001,NT,60.241561889648400,-123.475418090820000,82243000100511,82243000101
10DA001,BC,59.988559722900300,-122.960937500000000,82244000040161,82244000041
10CD001,BC,58.788108825683600,-122.661636352539000,82246600010571,82246600011
10CD006,BC,58.483890533447300,-122.829719543457000,82246600350631,82246600351
10CC001,BC,58.822219848632700,-122.541671752930000,82246700010031,82246700011
10CC002,BC,58.670829772949100,-122.637496948242000,82246700030021,82246700031
10BD001,YT,60.130748748779200,-124.889251708984000,82247200080021,82247200081
10BE005,BC,59.742500305175800,-124.476387023925000,82247300010551,82247300011
10BE001,BC,59.412498474121100,-126.097221374512000,82247500080331,82247500081
10BE013,BC,59.553531646728500,-126.480247497559000,82247500110341,82247500111
10BE008,BC,59.598331451416000,-126.666671752930000,82247700010471,82247700011
10BC001,BC,59.691390991210900,-126.950561523437000,82247800010401,82247800011
10BB001,BC,59.615280151367200,-127.310279846190000,82248000010581,82248000011
10BB002,BC,59.098331451416000,-127.533889770507000,82248000100311,82248000101
10BA001,BC,59.064441680908200,-127.844718933104000,82248000260221,82248000261
10BE006,BC,59.701110839843800,-127.227500915527000,82249100020041,82249100021
10AD001,BC,59.950828552246100,-128.150833129883000,82249200020111,82249200021
10AD002,YT,61.486831665039000,-128.242111206055000,82249200250931,82249200251
10AC006,BC,59.858329772949100,-128.597213745116000,82249400020061,82249400021
10AC002,BC,59.188888549804700,-129.212219238280000,82249400140701,82249400141
10AA001,YT,60.050891876220700,-128.906860351561000,82249500030481,82249500031
10AA004,YT,60.208061218261600,-129.549438476561000,82249600020861,82249600021
10AA006,YT,60.810779571533200,-130.521026611328000,82249800100011,82249800101
10AB001,YT,60.473888397216700,-129.118896484375000,82249900050151,82249900051
10FB006,NT,61.816501617431500,-120.791923522949000,82251100030211,82251100031
10FB007,NT,61.525531768798800,-120.622863769530000,82251300020261,82251300021
10FB003,NT,61.350559234619000,-120.016670227050000,82251300050821,82251300051
10FA002,NT,61.139808654785100,-119.843063354492000,82251400040291,82251400041
10FA001,NT,60.766670227050800,-121.108329772949000,82251400150731,82251400151
10FB001,NT,61.260829925537100,-117.544723510742000,82251900050243,82251900053
07UC001,NT,60.940280914306500,-117.421669006347000,82252000040421,82252000041
07OB002,NT,60.859859466552600,-115.734191894530000,82254100010063,82254100013
07OB001,NT,60.743000030517500,-115.859642028809000,82254100030081,82254100031
07OB008,NT,60.003860473632700,-116.972076416015000,82254100140491,82254100141
07OB003,AB,59.149459838867200,-117.636329650879000,82254500050521,82254500051
07OC001,AB,58.597080230712800,-118.334098815917000,82254900080141,82254900081
07PA001,NT,60.713668823242200,-114.903892517090000,82256000040681,82256000041
07PA002,NT,60.004718780517500,-115.578887939452000,82256000210631,82256000211
07PC001,NT,60.013610839843800,-114.525558471680000,82256000310071,82256000311
07SA009,NT,62.785671234130900,-115.944686889647000,82262300130011,82262300131
07TA001,NT,63.107688903808600,-116.974639892577000,82262400130011,82262400131
07TA002,NT,63.137500762939500,-117.283332824707000,82262400150043,82262400153
07QA001,NT,60.649719238281200,-111.946937561034000,82264700020163,82264700023
07QD007,NT,60.466941833496100,-111.512496948242000,82264700060271,82264700061
07QB002,NT,62.172500610351500,-109.860832214354000,82268000260143,82268000263
07RD001,NT,62.894138336181500,-108.466026306152000,82269100200013,82269100203
07NC006,NT,61.272220611572300,-113.666671752930000,82270000020171,82270000021
07NC005,NT,61.263889312744000,-113.619438171387000,82270000020291,82270000021
07NC009,NT,61.284721374511600,-113.581939697265000,82270000020411,82270000021
07NC002,NT,61.252780914306500,-113.508331298827000,82270000030161,82270000031
07NB003,NT,60.025001525878800,-112.091667175292000,82270000230121,82270000231
07NB004,AB,59.961109161377000,-111.758331298827000,82270000240451,82270000241
07NB001,AB,59.863460540771400,-111.591560363770000,82270000260211,82270000261
07NC004,NT,61.234718322753800,-113.695831298827000,82270000440151,82270000441
07NC003,NT,61.250000000000000,-113.623329162597000,82270000440341,82270000441
07NC001,NT,61.248611450195200,-113.330558776854000,82270000460921,82270000461
07NA001,AB,58.996391296386600,-111.393218994140000,82281000010061,82281000011
07NA008,AB,58.929641723632700,-111.212806701660000,82281000020351,82281000021
07NA007,AB,58.919689178466700,-111.175582885742000,82281000030021,82281000031
07NA003,AB,58.841670989990100,-111.266670227050000,82281000040041,82281000041
07NA002,AB,58.819438934326200,-111.275001525879000,82281000040161,82281000041
07NA005,AB,58.897220611572300,-111.400001525879000,82281000140111,82281000141
07NA004,AB,58.852779388427600,-111.269439697265000,82281000140671,82281000141
07KF001,AB,58.647220611572300,-111.288887023925000,82282000020371,82282000021
07KF010,AB,58.647220611572300,-111.311111450194000,82282000030061,82282000031
07KF003,AB,58.631721496582000,-111.334251403809000,82282000050061,82282000051
07KF015,AB,58.481979370117200,-111.485313415527000,82282000090531,82282000091
07KF014,AB,58.623611450195200,-111.680557250977000,82282000110411,82282000111
07KF002,AB,58.627830505371100,-111.696891784667000,82282000110461,82282000111
07KF004,AB,58.877780914306500,-111.602783203124000,82282000300091,82282000301
07KF008,AB,58.813888549804700,-111.558326721190000,82282000310051,82282000311
07KF007,AB,58.794441223144500,-111.477783203124000,82282000310451,82282000311
07KF006,AB,58.651390075683600,-111.297218322754000,82282000330571,82282000331
07DD003,AB,58.429859161377000,-111.547080993652000,82283000020641,82283000021
07DD004,AB,58.465278625488300,-111.074996948242000,82283000190631,82283000191
07MA005,SK,59.133331298828000,-109.304168701172000,82284100200121,82284100201
07MA004,SK,58.813888549804700,-109.002777099609000,82284100250371,82284100251
07MB001,SK,58.967468261718800,-108.173362731934000,82284200070311,82284200071
07LE001,SK,59.266670227050800,-105.800003051757000,82284500090033,82284500093
07LE002,SK,59.150028228759800,-105.543083190917000,82284500140013,82284500143
07LD002,SK,58.858329772949100,-105.819442749022000,82284600050193,82284600053
07DD001,AB,58.312641143798800,-111.515098571777000,82285000040321,82285000041
07DA004,AB,57.713890075683600,-111.391670227050000,82285000090251,82285000091
07DA003,AB,57.194438934326200,-111.608329772949000,82285000150131,82285000151
07DA001,AB,56.780891418457000,-111.402580261230000,82285000200221,82285000201
07DC001,AB,57.651168823242200,-111.202529907227000,82285000230431,82285000231
07DC004,AB,57.609951019287100,-111.149108886719000,82285000240401,82285000241
07DD010,AB,58.450000762939500,-111.066673278809000,82285000340021,82285000341
07DD006,AB,58.481941223144500,-110.804168701172000,82285000350381,82285000351
07DD007,AB,58.421058654785100,-110.921752929687000,82285000380081,82285000381
07DD005,AB,58.470829010009800,-110.855560302734000,82285000420671,82285000421
07DD011,AB,58.396858215332000,-111.524940490722000,82285000460611,82285000461
07CC002,AB,56.733329772949100,-111.375000000000000,82286100010071,82286100011
07CD002,AB,56.719440460205000,-111.347221374512000,82286100010201,82286100011
07CD003,AB,56.700000762939500,-111.333328247070000,82286100010331,82286100011
07CD001,AB,56.685249328613300,-111.255218505859000,82286100020261,82286100021
07CD005,AB,56.663490295410100,-110.928703308104000,82286300010571,82286300011
07BE001,AB,54.722030639648400,-113.287956237792000,82287000300211,82287000301
07BK007,AB,55.255470275878800,-114.230789184570000,82288000030081,82288000031
07BK003,AB,55.266670227050800,-114.313888549805000,82288000030391,82288000031
07BK004,AB,55.275001525878800,-114.409721374512000,82288000040211,82288000041
07BK002,AB,55.277778625488300,-114.408332824707000,82288000040231,82288000041
07BC002,AB,54.450290679931500,-113.993316650390000,82289200080061,82289200081
07BC001,AB,54.355560302734400,-114.011108398437000,82289200090721,82289200091
07AG008,AB,54.032531738281200,-115.842330932617000,82289600030221,82289600031
07AG004,AB,54.012470245361200,-115.839637756347000,82289600030441,82289600031
07AG007,AB,53.697048187255900,-116.162017822265000,82289600120261,82289600121
07AG001,AB,53.654170989990100,-116.280563354492000,82289600130281,82289600131
07AG002,AB,53.599998474121100,-116.333328247070000,82289600140191,82289600141
07AE001,AB,54.207530975341700,-116.063209533690000,82289700030141,82289700031
07AC007,AB,54.013271331787100,-116.963378906250000,82289800010511,82289800011
07AD002,AB,53.424289703369000,-117.569419860840000,82289900080511,82289900081
07AD001,AB,53.376941680908200,-117.694999694824000,82289900090281,82289900091
07AA003,AB,53.140281677246100,-117.979438781737000,82289900110881,82289900111
07AA004,AB,52.930690765380900,-118.027999877930000,82289900160351,82289900161
07AA002,AB,52.910190582275300,-118.058700561522000,82289900160501,82289900161
07KC005,AB,58.909778594970700,-111.580108642577000,82291000020301,82291000021
07KC003,AB,58.977779388427600,-111.813888549805000,82291000070241,82291000071
07KC004,AB,58.928058624267500,-111.916671752930000,82291000070691,82291000071
07KC001,AB,59.118061065673800,-112.436943054199000,82291000190041,82291000191
07KA002,AB,58.650001525878800,-114.022216796875000,82291000300471,82291000301
07JD001,AB,58.291671752929700,-115.383331298827000,82292300010191,82292300011
07JD002,AB,57.874629974365100,-115.389137268065000,82292300070131,82292300071
07JB002,AB,56.324169158935400,-113.786109924315000,82292500160251,82292500161
07HF001,AB,58.387779235839800,-116.028648376465000,82293300010801,82293300011
07HD001,AB,57.742279052734400,-117.032653808594000,82293500010151,82293500011
07HA001,AB,56.244941711425800,-117.314331054687000,82293900080101,82293900081
07HA002,AB,56.230560302734400,-117.286109924315000,82293900080231,82293900081
07GJ001,AB,55.714599609375000,-117.623077392577000,82294100060231,82294100061
07GH002,AB,55.456230163574100,-117.161903381347000,82294200040581,82294200041
07GH001,AB,55.377780914306500,-116.927780151367000,82294200060611,82294200061
07GE001,AB,55.070060729980400,-118.709831237792000,82294600040531,82294600041
07FD901,AB,56.155010223388700,-117.442657470702000,82295000010391,82295000011
07FD934,AB,55.914588928222600,-117.985603332520000,82295000040331,82295000041
07FD003,AB,55.919078826904200,-118.606643676757000,82295000070521,82295000071
07FD010,BC,56.126918792724600,-120.057472229004000,82295000190201,82295000191
07FD002,BC,56.139389038085900,-120.672416687012000,82297100010781,82297100011
07FB001,BC,55.718441009521400,-121.211563110352000,82297200060501,82297200061
07FB002,BC,55.552471160888700,-121.203498840332000,82297200090511,82297200091
07FB006,BC,55.061359405517500,-121.013778686522000,82297200170281,82297200171
07FA004,BC,56.199329376220700,-120.814498901367000,82297300010501,82297300011
07FA001,BC,56.227779388427600,-121.480560302734000,82297600010271,82297600011
07FA006,BC,56.250751495361200,-121.628532409667000,82297600020331,82297600021
07FA003,BC,56.508941650390500,-122.243217468262000,82297600070016,82297600076
07EF001,BC,56.027000427246100,-121.908668518065000,82297700030191,82297700031
07EF002,BC,56.049968719482400,-123.748191833495000,82297900060043,82297900063
07ED002,BC,55.503890991210900,-123.419723510742000,82298000080163,82298000083
07ED003,BC,55.427219390869000,-123.633361816405000,82298000090591,82298000091
07ED001,BC,55.202529907226500,-124.233367919922000,82298000170011,82298000171
07EE007,BC,55.081939697265500,-122.913063049315000,82298000300071,82298000301
07EE003,BC,54.858329772949100,-122.615280151367000,82298000320411,82298000321
07EC002,BC,55.916858673095700,-124.567581176757000,82299200060351,82299200061
07EC001,BC,55.788890838622900,-124.680557250977000,82299200070641,82299200071
07EA005,BC,57.126220703125000,-125.249923706055000,82299700050321,82299700051
07EA002,BC,57.450000762939500,-125.637496948242000,82299800010301,82299800011
07EA001,BC,57.420829772949100,-125.626388549805000,82299900010081,82299900011
10LC021,NT,69.423126220703000,-135.015533447265000,82301000130285,82301000135
10LC012,NT,69.009613037109400,-134.689834594726000,82301000300485,82301000305
10NC001,NT,68.630668640136700,-128.421432495116000,82304100150271,82304100151
10NA001,NT,68.393608093261700,-128.949722290039000,82304200010591,82304200011
10NB001,NT,67.644996643066400,-124.222999572754000,82304700100091,82304700101
10OB001,NT,69.176033020019500,-123.252441406250000,82308000050521,82308000051
10PC003,NU,67.740280151367200,-115.378608703612000,83120100030021,83120100031
10PC004,NU,67.228332519531100,-115.888893127440000,83120300020501,83120300021
10PC001,NU,67.213333129882700,-116.575828552245000,83120400020701,83120400021
10PB001,NT,65.415832519531100,-114.007781982422000,83120600210093,83120600213
10PB003,NT,65.404441833496000,-113.994918823242000,83120600210123,83120600213
10PA001,NT,64.615753173828000,-111.954643249512000,83120600430653,83120600433
10QA001,NU,67.635002136230400,-111.902221679687000,83130600010251,83130600011
10QB001,NU,67.349998474121000,-108.934997558594000,83130800010361,83130800011
10QC001,NU,66.726249694824200,-108.813171386719000,83140000060481,83140000061
10QC004,NU,66.012496948242200,-111.292778015137000,83140000280253,83140000283
10QC002,NU,66.809997558593800,-107.101112365722000,83150300030041,83150300031
10QD001,NU,67.708328247070200,-104.139167785645000,83160000120921,83160000121
10SB001,NU,67.525001525878900,-94.058326721191400,83182000080161,83182000081
10RC001,NU,66.086143493652300,-96.510810852050700,83183000180423,83183000183
10RA002,NU,65.010559082031100,-104.490562438965000,83188000030251,83188000031
10RA001,NU,65.187217712402300,-106.085830688477000,83189000070441,83189000071
06OA007,NU,65.934577941894500,-91.066558837890500,83210400060145,83210400065
06OA006,NU,66.042221069335800,-91.834442138671900,83210400100023,83210400103
06MB001,NU,64.314170837402300,-93.909721374511700,83220000030445,83220000035
06LC001,NU,63.652580261230400,-95.852111816406100,83242100110143,83242100113
06LC002,NU,63.799438476562400,-97.431388854980400,83242200040571,83242200041
06MA003,NU,64.406936645507700,-96.410278320312500,83243000090013,83243000093
06MA006,NU,64.778282165527300,-97.053863525390500,83243000130063,83243000133
06JC002,NU,64.530387878417900,-101.362327575684000,83244100080281,83244100081
06JA001,NT,62.567581176757700,-104.839530944824000,83244700160013,83244700163
06KC001,NU,64.344436645507700,-99.789436340332000,83245000070013,83245000073
06KC002,NU,64.231109619140500,-99.476936340332000,83245000100193,83245000103
06KB003,NT,62.859859466552600,-102.238922119140000,83247000040123,83247000043
06HD002,NU,61.133331298828000,-97.128059387207000,83280200150303,83280200153
06PA001,NU,64.128608703613200,-83.437782287597600,83300600020051,83300600021
